0.036240888,-3.095445156,4.026352882,7.322531223,8.91138383
0.040230002,-3.248755932,4.064680576,7.284203529,8.951852565
0.044218648,-3.248755932,4.064680576,7.169220448,8.85854193
0.04820818,-3.325411081,4.064680576,7.09256506,8.825217628
0.052197242,-3.363738775,3.988025188,6.977582455,8.712390049
0.056186461,-3.402066469,3.834714413,6.900927067,8.596620573
0.060175315,-3.402066469,3.64307642,6.785943985,8.419922674
0.06416443,-3.440394163,3.413110495,6.824271679,8.369965304
0.068153544,-3.363738775,3.183144569,6.900927067,8.310832827
0.07214245,-3.325411081,3.029833794,6.977582455,8.302102661
0.076131409,-3.172100544,2.876523256,7.130892754,8.317826601
0.080120002,-3.057117701,2.723212719,7.207548141,8.28918611
0.084108648,-2.942134619,2.416591406,7.169220448,8.11749912
0.08809693,-2.903806925,1.535055161,6.517650604,7.298510698
0.092085523,-2.788824081,1.420072317,6.249356747,6.989177698
0.096074117,-2.942134619,0.653519094,5.329493046,6.122641542
0.100062555,-2.865479231,0.960140288,6.211029053,6.907222487
0.10405094,-2.635513306,1.535055161,7.015910149,7.650184308
0.108039898,-1.983943224,1.994987011,7.974101543,8.455903223
0.1120287,-1.21739006,2.148297787,8.663999557,9.009001625
0.11601719,-1.025751829,2.109970093,8.472360611,8.791190757
0.120005732,-1.21739006,2.109970093,7.859118462,8.227986105
0.123993961,-0.75745815,2.378263712,8.395706177,8.758867697
0.127982086,-0.719130456,2.071642399,8.472360611,8.751556728
0.131970992,-0.604147494,2.033314705,8.932292938,9.180698231
0.135959638,-0.719130456,2.339936018,9.392225266,9.705995293
0.139948075,-0.949096382,2.493246555,9.50720787,9.874414606
0.143936721,-1.255717754,2.493246555,9.392225266,9.798316228
0.14792495,-1.677321911,2.493246555,9.200586319,9.678867485
0.151913127,-2.060598612,2.378263712,9.008947372,9.542711233
0.155901982,-2.328891993,2.339936018,8.893964767,9.486919825
0.159890888,-2.520530462,2.339936018,8.970621109,9.607310626
0.163879794,-2.673841,2.416591406,9.085603714,9.774330389
0.167868752,-2.827151537,2.4549191,9.162258148,9.897797127
0.171857502,-2.980462313,2.416591406,9.162258148,9.933279619
0.175846148,-3.172100544,2.493246555,9.23891449,10.08147019
0.17983443,-3.402066469,2.608229637,9.430551529,10.35916117
0.18382344,-3.517049551,2.684885025,9.622190475,10.5907882
0.187812294,-3.5937047,2.684885025,9.813829422,10.79048511
0.191801096,-3.670360088,2.646557331,10.00546646,10.98112781
0.195790002,-3.708687782,2.608229637,10.19710541,11.15966781
